
 	activityId	subjectId	timeBodyAccMagnitudeMean	timeBodyAccMagnitudeStdDev	timeGravityAccMagnitudeMean	timeGravityAccMagnitudeStdDev	timeBodyAccJerkMagnitudeMean	timeBodyAccJerkMagnitudeStdDev	timeBodyGyroMagnitudeMean	timeBodyGyroMagnitudeStdDev	timeBodyGyroJerkMagnitudeMean	timeBodyGyroJerkMagnitudeStdDev	freqBodyAccMagnitudeMean	freqBodyAccMagnitudeStdDev	freqBodyAccJerkMagnitudeMean	freqBodyAccJerkMagnitudeStdDev	freqBodyGyroMagnitudeMean	freqBodyGyroMagnitudeStdDev	freqBodyGyroJerkMagnitudeMean	freqBodyGyroJerkMagnitudeStdDev	activityType
756	1	29	-1.322475e-01	-0.3537374500	-1.322475e-01	-0.3537374500	-0.3388114400	-0.2293585100	-0.3164432700	-0.394364750	-0.562831140	-0.676371320	-0.3607567200	-0.44986747	-0.2185892500	-0.2482848400	-0.4588367800	-0.4540755800	-0.6801771400	-0.693899180	WALKING
757	1	29	-1.500617e-01	-0.3664521900	-1.500617e-01	-0.3664521900	-0.3198930200	-0.2502935800	-0.3432842800	-0.402226020	-0.581116900	-0.690232530	-0.3704925200	-0.46221162	-0.2593648100	-0.2385610200	-0.4385065500	-0.4796585200	-0.6939788300	-0.706888040	WALKING
758	1	29	-1.546384e-01	-0.3574502200	-1.546384e-01	-0.3574502200	-0.2758504600	-0.2159062400	-0.3616953700	-0.432155050	-0.559771210	-0.650134260	-0.3307125500	-0.47252922	-0.1700376700	-0.2835155500	-0.4864066200	-0.4921491000	-0.6474689600	-0.678120620	WALKING
759	1	24	-2.900203e-01	-0.4190935200	-2.900203e-01	-0.4190935200	-0.3758805100	-0.3376221400	-0.4242311600	-0.547903930	-0.516011200	-0.536256160	-0.3813859100	-0.53138666	-0.3786745500	-0.2922546200	-0.5201593100	-0.6508016200	-0.5550762700	-0.543941900	WALKING
760	1	5	-4.799284e-02	-0.2570824000	-4.799284e-02	-0.2570824000	-0.3333945900	-0.3205727500	-0.2949888700	-0.450495840	-0.540046080	-0.589517800	-0.2305331100	-0.38769583	-0.3075459800	-0.3415318200	-0.4515410800	-0.5460573800	-0.6184602200	-0.581948050	WALKING
761	1	5	-6.232356e-03	-0.2901434900	-6.232356e-03	-0.2901434900	-0.1935400600	-0.2372549200	-0.3007858900	-0.465783240	-0.403464160	-0.472031750	-0.1865918900	-0.46635572	-0.2431380600	-0.2340006100	-0.4171383600	-0.6021951000	-0.5198517100	-0.450545740	WALKING
762	1	5	-7.452411e-03	-0.3095058300	-7.452411e-03	-0.3095058300	-0.1848242600	-0.2058814200	-0.2736228900	-0.481933840	-0.401526340	-0.447691810	-0.1996086800	-0.48761421	-0.2071995400	-0.2075727500	-0.4348979900	-0.6135161500	-0.4849574400	-0.438590880	WALKING
763	1	16	-3.109951e-01	-0.4656242900	-3.109951e-01	-0.4656242900	-0.3567523100	-0.4411957500	-0.5707275300	-0.707999620	-0.711591970	-0.753719330	-0.4159306400	-0.57830646	-0.4373960600	-0.4489848600	-0.7006588800	-0.7651309500	-0.7321526900	-0.802165460	WALKING
764	1	28	-2.049144e-01	-0.4358769700	-2.049144e-01	-0.4358769700	-0.3562988600	-0.4279680200	-0.4264603300	-0.538294990	-0.582253570	-0.576547090	-0.4396588000	-0.52092962	-0.3919159000	-0.4811202900	-0.5805080000	-0.5883544000	-0.6027392400	-0.573135450	WALKING
765	1	28	-1.687259e-01	-0.3888953100	-1.687259e-01	-0.3888953100	-0.3029567900	-0.4541913300	-0.4079059400	-0.536203350	-0.549053160	-0.641566350	-0.4229328200	-0.46496475	-0.4424761600	-0.4718029600	-0.5517148800	-0.6055432600	-0.6482016600	-0.657951470	WALKING
766	1	16	-2.428742e-01	-0.4545560100	-2.428742e-01	-0.4545560100	-0.3227500500	-0.3797846800	-0.5393482700	-0.693225220	-0.682467700	-0.697292600	-0.4155475800	-0.56211288	-0.3710295000	-0.3946990900	-0.6820315100	-0.7562568800	-0.7084429100	-0.703818920	WALKING
767	1	16	-2.424721e-01	-0.4086951100	-2.424721e-01	-0.4086951100	-0.2918255800	-0.2799282800	-0.5123603700	-0.654827640	-0.660715200	-0.671875830	-0.3456116500	-0.53910904	-0.2926667600	-0.2686411400	-0.6344010400	-0.7326844100	-0.6780265600	-0.686597500	WALKING
768	1	16	-2.539248e-01	-0.4448148000	-2.539248e-01	-0.4448148000	-0.3093912800	-0.3204082700	-0.5118967000	-0.643430050	-0.689374320	-0.737574010	-0.3949887000	-0.56085717	-0.3102127300	-0.3380827000	-0.6494204200	-0.7012389500	-0.7293934400	-0.767379250	WALKING
769	1	28	-1.878801e-01	-0.3780266900	-1.878801e-01	-0.3780266900	-0.3010361300	-0.3874400800	-0.4313920500	-0.567551670	-0.589562960	-0.635928770	-0.3342815000	-0.50046545	-0.3115555500	-0.5033727200	-0.5586328200	-0.6504922100	-0.6349245800	-0.662566540	WALKING
770	1	28	-1.768711e-01	-0.4059114900	-1.768711e-01	-0.4059114900	-0.2790528400	-0.3819138800	-0.4010019300	-0.496435090	-0.545921980	-0.575883300	-0.3695923200	-0.51917501	-0.3373580100	-0.4480641000	-0.5094895400	-0.5746434700	-0.5626260700	-0.624070710	WALKING
771	1	28	-2.041989e-01	-0.4066702000	-2.041989e-01	-0.4066702000	-0.3074158300	-0.4371649600	-0.4318517300	-0.502632040	-0.552162620	-0.586383900	-0.4253618900	-0.48808938	-0.4012395000	-0.4858239100	-0.5413352200	-0.5611980300	-0.5803176000	-0.619888560	WALKING
772	1	28	-2.415654e-01	-0.3879950200	-2.415654e-01	-0.3879950200	-0.3559153900	-0.4230444400	-0.4709239400	-0.559575620	-0.590628010	-0.615410320	-0.3743900600	-0.49048921	-0.3721369200	-0.4972455500	-0.6065270900	-0.6028893900	-0.6283409600	-0.622929200	WALKING
773	1	20	-6.237707e-02	-0.1817971100	-6.237707e-02	-0.1817971100	-0.0555290150	0.1324436100	-0.0654636710	-0.086790455	-0.291120040	-0.198307750	0.0301851210	-0.45969180	0.1831117600	0.0561268840	-0.1289148800	-0.2150531200	-0.2381922800	-0.203390850	WALKING
774	1	20	-6.056485e-02	-0.2501422400	-6.056485e-02	-0.2501422400	-0.0765411540	0.0145385300	-0.0808222820	-0.101554780	-0.335891310	-0.230484430	-0.0864649160	-0.47834987	0.1058737200	-0.1160431100	-0.1162178700	-0.2478099700	-0.2119085600	-0.306303980	WALKING
775	1	20	-6.483910e-02	-0.2747438000	-6.483910e-02	-0.2747438000	-0.0957644280	-0.0607330760	-0.0370021060	-0.028851529	-0.301506350	-0.172971060	-0.1059278500	-0.50428367	0.0400518130	-0.2013097300	-0.1112766300	-0.1387430500	-0.1893131500	-0.205535580	WALKING
776	1	18	-2.950118e-01	-0.4965939000	-2.950118e-01	-0.4965939000	-0.4162002200	-0.3877625700	-0.5141744900	-0.646643070	-0.662054900	-0.790028380	-0.4717603800	-0.58873895	-0.3668779700	-0.4193999400	-0.6920152700	-0.6762583000	-0.7738626700	-0.828737170	WALKING
777	1	18	-3.015820e-01	-0.5044616800	-3.015820e-01	-0.5044616800	-0.3839118600	-0.4219458000	-0.5049004800	-0.649746540	-0.653131450	-0.773935130	-0.4505395700	-0.61410578	-0.4010299800	-0.4515201500	-0.6805958800	-0.6884536500	-0.7572733100	-0.814892570	WALKING
778	1	25	-2.920903e-01	-0.5863015800	-2.920903e-01	-0.5863015800	-0.5259644100	-0.4760278600	-0.2387287700	-0.390055640	-0.672782780	-0.749103180	-0.5450781700	-0.67520126	-0.4811319700	-0.4719500300	-0.4899548300	-0.4285292600	-0.7439401600	-0.773941620	WALKING
779	1	5	-1.496164e-01	-0.2961917300	-1.496164e-01	-0.2961917300	-0.2126916400	-0.2061204800	-0.3020600300	-0.472268620	-0.404771030	-0.401819070	-0.2054152200	-0.46238045	-0.1816166300	-0.2436480500	-0.4833243200	-0.5562393800	-0.5085819100	-0.324063950	WALKING
780	1	18	-2.941757e-01	-0.4712952000	-2.941757e-01	-0.4712952000	-0.3931261600	-0.3923910200	-0.4971211900	-0.637442180	-0.648246600	-0.768956020	-0.4182219500	-0.58556729	-0.3749232900	-0.4170891100	-0.6684044600	-0.6780851600	-0.7573936900	-0.801848150	WALKING
781	1	18	-2.983627e-01	-0.4937079300	-2.983627e-01	-0.4937079300	-0.3889669500	-0.4083269700	-0.4940828100	-0.610194800	-0.661098850	-0.777542730	-0.4508408300	-0.59783980	-0.3891065500	-0.4364657400	-0.6537421300	-0.6470518500	-0.7599271100	-0.819897050	WALKING
782	1	18	-2.726828e-01	-0.4794353700	-2.726828e-01	-0.4794353700	-0.3441091800	-0.4201237700	-0.4654612700	-0.599637470	-0.619808700	-0.732536720	-0.4509169100	-0.57665790	-0.3721104900	-0.4917379600	-0.6389771700	-0.6410760000	-0.7228134300	-0.764415550	WALKING
783	1	21	-1.452056e-01	-0.3423931200	-1.452056e-01	-0.3423931200	-0.1617765700	-0.1049082100	-0.3135632800	-0.419142950	-0.398302220	-0.463066670	-0.2838523100	-0.47981970	-0.1512208500	-0.0549539300	-0.3961472000	-0.5402127500	-0.4769157700	-0.481722280	WALKING
784	1	21	-1.943111e-01	-0.4055121700	-1.943111e-01	-0.4055121700	-0.1994980200	-0.1387221500	-0.3385875400	-0.464735990	-0.430554520	-0.495600170	-0.3891313100	-0.50679843	-0.2564688200	-0.0134692530	-0.4514858800	-0.5694104800	-0.5306008000	-0.486334240	WALKING
785	1	21	-1.566176e-01	-0.3742711700	-1.566176e-01	-0.3742711700	-0.1705378400	-0.1015321000	-0.3335851500	-0.428436830	-0.455162390	-0.481508970	-0.2952713200	-0.52043836	-0.1451473600	-0.0542511630	-0.4161675600	-0.5387085600	-0.5236761700	-0.465698200	WALKING
786	1	13	-1.401533e-01	-0.3532890200	-1.401533e-01	-0.3532890200	-0.1768131500	-0.1652736600	-0.2505041000	-0.221596680	-0.260160690	-0.054938543	-0.2870459500	-0.49407573	-0.1440931800	-0.1863211500	-0.1989691000	-0.3768793000	-0.0574545960	-0.117742700	WALKING
787	1	13	-9.878941e-02	-0.3598620700	-9.878941e-02	-0.3598620700	-0.1673732900	-0.2014507200	-0.2154725200	-0.243575170	-0.290046870	-0.155394740	-0.3162059400	-0.48481129	-0.2275956400	-0.1732411900	-0.2435979100	-0.3759602000	-0.1813983700	-0.181171560	WALKING
788	1	13	-3.831392e-02	-0.2838239300	-3.831392e-02	-0.2838239300	-0.0862797510	-0.1678179800	-0.1735159200	-0.258956360	-0.223104570	-0.196658300	-0.2148221700	-0.43700133	-0.1999585700	-0.1340852300	-0.2638068300	-0.3851350200	-0.1965764100	-0.253718310	WALKING
789	1	13	-8.008868e-02	-0.3197830500	-8.008868e-02	-0.3197830500	-0.1446491600	-0.1494884400	-0.2534204800	-0.250603450	-0.234841470	-0.096576459	-0.2127208400	-0.49434247	-0.1871745200	-0.1090401500	-0.2267258200	-0.4013127900	-0.1407197400	-0.103218540	WALKING
790	1	13	-1.064115e-01	-0.3501431900	-1.064115e-01	-0.3501431900	-0.1685071900	-0.2583137100	-0.2900603900	-0.363122150	-0.270747490	-0.230137190	-0.3144788700	-0.47170651	-0.2787332400	-0.2356945100	-0.3191058300	-0.5122815600	-0.2353619400	-0.276415450	WALKING
791	1	13	-9.644773e-02	-0.3295717000	-9.644773e-02	-0.3295717000	-0.1532360800	-0.2584573500	-0.2287969400	-0.242229120	-0.190308250	-0.163293870	-0.2402847900	-0.48888981	-0.2463808300	-0.2791293800	-0.1878441500	-0.4219624600	-0.1163978800	-0.286431450	WALKING
792	1	25	-4.151283e-01	-0.6346850800	-4.151283e-01	-0.6346850800	-0.5196768800	-0.5832102800	-0.3684980800	-0.491628350	-0.669533260	-0.724603840	-0.6191576700	-0.69981431	-0.6258689300	-0.5347685000	-0.5506805600	-0.5385069600	-0.7410220800	-0.722798510	WALKING
793	1	25	-4.785349e-01	-0.6248166100	-4.785349e-01	-0.6248166100	-0.5677546700	-0.5816594400	-0.4435248700	-0.492734340	-0.694758160	-0.745370110	-0.6103074400	-0.69085154	-0.6353592300	-0.5218502000	-0.5287318300	-0.5548793400	-0.7613106800	-0.742845300	WALKING
794	1	10	-1.662304e-01	-0.2445333000	-1.662304e-01	-0.2445333000	-0.1832237800	-0.0012575566	-0.2014153100	-0.364375000	-0.479045660	-0.489121640	-0.1624700000	-0.41242630	-0.0062403083	-0.0019052833	-0.3684981900	-0.4726728600	-0.4977668200	-0.512748230	WALKING
795	1	10	-2.067898e-01	-0.2303560900	-2.067898e-01	-0.2303560900	-0.2428100400	-0.0121550140	-0.2154973200	-0.428783530	-0.513628030	-0.546270700	-0.1895051600	-0.37378740	-0.0927880680	0.0752704220	-0.4582578300	-0.5065158900	-0.5627062500	-0.554504530	WALKING
796	1	10	-2.110137e-01	-0.2720582100	-2.110137e-01	-0.2720582100	-0.2576315300	-0.0030056487	-0.2246595000	-0.500255450	-0.493844190	-0.535548390	-0.2255285600	-0.41257819	0.0103177470	-0.0264498680	-0.4952066700	-0.5920088200	-0.5794219800	-0.512856030	WALKING
797	1	10	-1.580851e-01	-0.2487902600	-1.580851e-01	-0.2487902600	-0.2266055900	-0.0328674360	-0.1810090900	-0.440106220	-0.513148240	-0.595315040	-0.1837323900	-0.40463261	-0.0682942290	0.0045444672	-0.5025414100	-0.4934675600	-0.6140751800	-0.598464510	WALKING
798	1	10	-9.785638e-02	-0.1973443200	-9.785638e-02	-0.1973443200	-0.1719820800	0.0581588160	-0.1460011700	-0.405082900	-0.479148000	-0.544837280	-0.1005669700	-0.38154057	0.0403745290	0.0754017500	-0.4229251000	-0.4956535100	-0.5510404400	-0.568483050	WALKING
799	1	1	-6.659432e-02	-0.2596572300	-6.659432e-02	-0.2596572300	-0.0856819680	-0.1161436300	-0.1053708900	-0.204713080	-0.287388840	-0.366686680	-0.2043578900	-0.40762296	-0.0664820750	-0.1898893000	-0.2535128400	-0.3075728200	-0.3524417400	-0.430983310	WALKING
800	1	1	-1.047219e-01	-0.2491162500	-1.047219e-01	-0.2491162500	-0.1108178000	-0.1272671600	-0.0941595840	-0.149721580	-0.252880580	-0.308441680	-0.1718351700	-0.41305487	-0.0764688040	-0.1989394800	-0.1248485300	-0.3195076500	-0.2635002400	-0.423422580	WALKING
801	1	1	-1.461006e-01	-0.2531015100	-1.461006e-01	-0.2531015100	-0.1494498000	-0.1506556000	-0.1291532300	-0.148609950	-0.290206430	-0.318787290	-0.2059628200	-0.39688383	-0.1705055500	-0.1313516400	-0.1436749000	-0.3018827400	-0.2714972600	-0.437712070	WALKING
802	1	1	-2.858207e-02	-0.0778565820	-2.858207e-02	-0.0778565820	-0.0127434390	-0.0409805790	0.0807410140	-0.054343677	-0.246472630	-0.300471310	0.0110391920	-0.27529782	0.0073370091	-0.1124273000	-0.1122282600	-0.1767629000	-0.2868159500	-0.368018920	WALKING
803	1	8	-6.799288e-02	-0.2221988900	-6.799288e-02	-0.2221988900	-0.1865857500	-0.1727034600	-0.0871112650	-0.184614910	-0.430309310	-0.529474130	-0.1194450500	-0.40751143	-0.1281237200	-0.2392818900	-0.2472027800	-0.2813764300	-0.5175586200	-0.579654230	WALKING
804	1	8	-3.136725e-02	-0.1763985100	-3.136725e-02	-0.1763985100	-0.0933739330	-0.1198850400	-0.0516045040	-0.207704470	-0.340664420	-0.505497930	-0.0536946950	-0.38285550	-0.0479602510	-0.2233174900	-0.2320630800	-0.3279863600	-0.4799344800	-0.575417460	WALKING
805	1	8	-9.026234e-02	-0.1804824200	-9.026234e-02	-0.1804824200	-0.0856426970	-0.1662959800	-0.0137570130	-0.152759410	-0.242297060	-0.378614560	-0.0185092850	-0.41625465	-0.0729017350	-0.3027673400	-0.1411597900	-0.3108728800	-0.3337928300	-0.487087220	WALKING
806	1	1	-8.359100e-02	-0.2017804800	-8.359100e-02	-0.2017804800	-0.1754149300	-0.0923077540	-0.1438204600	-0.148663800	-0.299740640	-0.336276520	-0.0850154470	-0.39987027	-0.0865413320	-0.1056965500	-0.1547115200	-0.2920384800	-0.3602191200	-0.352123500	WALKING
807	1	28	-1.333023e-01	-0.3311390400	-1.333023e-01	-0.3311390400	-0.2524799600	-0.3229006400	0.0672025320	-0.289347950	-0.468876920	-0.484810170	-0.2617239300	-0.47746353	-0.2141904100	-0.4984555000	-0.3883397500	-0.3446874300	-0.4994479100	-0.501780160	WALKING
808	1	28	-5.932733e-02	-0.3052150800	-5.932733e-02	-0.3052150800	-0.2093019800	-0.3095662000	-0.1329403900	-0.322465610	-0.458640470	-0.518667810	-0.2413955500	-0.45173786	-0.2144079700	-0.4553712500	-0.3652243100	-0.4092981700	-0.5277558700	-0.540632530	WALKING
809	1	28	-8.983875e-02	-0.3280986000	-8.983875e-02	-0.3280986000	-0.2136871900	-0.3930630500	-0.2872027100	-0.491646060	-0.497997590	-0.580511310	-0.2328031800	-0.49288594	-0.3223035400	-0.5018519600	-0.4718637700	-0.5972391200	-0.5501925300	-0.655688220	WALKING
810	1	21	-1.718449e-01	-0.4069769600	-1.718449e-01	-0.4069769600	-0.1679066500	-0.1757971500	-0.2993128000	-0.459847880	-0.457687340	-0.497342610	-0.4452861700	-0.47811916	-0.2842428500	-0.0602992120	-0.4844868700	-0.5356176900	-0.5557573800	-0.462748650	WALKING
811	1	6	-2.134698e-01	-0.3043353200	-2.134698e-01	-0.3043353200	-0.3315310400	-0.1693501000	-0.3577687400	-0.462529050	-0.512528600	-0.615949080	-0.2873125600	-0.42187479	-0.1167695600	-0.2471525400	-0.4908099200	-0.5353843700	-0.6163795900	-0.639938290	WALKING
812	1	10	-7.260052e-02	-0.0782529700	-7.260052e-02	-0.0782529700	-0.0863620870	0.0895492130	-0.1323922000	-0.375360820	-0.455187930	-0.525993560	0.0336341130	-0.29123419	0.0946382200	0.0752914510	-0.4264377300	-0.4472869800	-0.5032731100	-0.591713130	WALKING
813	1	10	-7.200302e-02	-0.1908120700	-7.200302e-02	-0.1908120700	-0.1529060700	0.0055063797	-0.1301074300	-0.421518650	-0.475855300	-0.562224520	-0.1268910800	-0.35487748	-0.0603989990	0.0786674460	-0.4162892100	-0.5270717600	-0.5609648500	-0.594716060	WALKING
814	1	26	-3.157772e-01	-0.3979035900	-3.157772e-01	-0.3979035900	-0.3350135200	-0.2406000900	-0.4856926700	-0.617462380	-0.547086440	-0.564157280	-0.3865021900	-0.49757452	-0.3323333900	-0.1421098200	-0.6262954400	-0.6776427800	-0.6386323200	-0.509307900	WALKING
815	1	8	-3.103689e-02	-0.1858294600	-3.103689e-02	-0.1858294600	-0.1136581400	-0.1195855300	-0.1018597300	-0.262911760	-0.410686830	-0.582993480	-0.0606767680	-0.39266734	-0.0556102250	-0.2143598900	-0.3082671800	-0.3581126500	-0.5424857400	-0.675053210	WALKING
816	1	8	1.686639e-02	-0.1758966500	1.686639e-02	-0.1758966500	-0.0873412030	-0.1277927500	-0.0087562920	-0.189696970	-0.366509580	-0.522541910	-0.0292361690	-0.40015582	-0.0212599680	-0.2931168900	-0.2558359400	-0.2831488100	-0.4781543000	-0.624165050	WALKING
817	1	6	-1.182277e-01	-0.2829495200	-1.182277e-01	-0.2829495200	-0.2329117800	-0.1413791900	-0.3171099800	-0.443255670	-0.429971940	-0.482522720	-0.2461191200	-0.41571760	-0.1298921500	-0.1622176000	-0.4579443300	-0.5295433200	-0.4755561200	-0.528911400	WALKING
818	1	6	-1.007737e-01	-0.1842691200	-1.007737e-01	-0.1842691200	-0.1432004300	0.0919518500	-0.3421495400	-0.409982110	-0.395257530	-0.435736490	-0.1451869800	-0.33380588	0.1117667700	0.0639337910	-0.4059317900	-0.5167357000	-0.4357174100	-0.475837460	WALKING
819	1	6	-1.303997e-01	-0.1583737400	-1.303997e-01	-0.1583737400	-0.1652077500	0.1924034400	-0.3512271100	-0.463053100	-0.418187420	-0.410891710	-0.0384872450	-0.36535633	0.2647215900	0.0875183430	-0.4327754500	-0.5825288700	-0.3976072600	-0.471154730	WALKING
820	1	6	-2.217304e-01	-0.2899484400	-2.217304e-01	-0.2899484400	-0.2725168700	-0.0315708370	-0.3698030900	-0.513057110	-0.485067780	-0.512260340	-0.1833422700	-0.46841909	0.0100647040	-0.0805073920	-0.5136967700	-0.5978657700	-0.5330484800	-0.519278500	WALKING
821	1	24	-3.803534e-01	-0.4850980300	-3.803534e-01	-0.4850980300	-0.4595949600	-0.4283301600	-0.4233059600	-0.613864960	-0.521038130	-0.571929420	-0.4345848200	-0.59558114	-0.4267285300	-0.4316506600	-0.5538217400	-0.7380417600	-0.5798508500	-0.589588430	WALKING
822	1	24	-3.093875e-01	-0.4628929600	-3.093875e-01	-0.4628929600	-0.3804438600	-0.4348013300	-0.4180221400	-0.634917210	-0.500685020	-0.585192690	-0.4167406100	-0.57356825	-0.4458451900	-0.4214091700	-0.5963913100	-0.7328404500	-0.5957440500	-0.600035450	WALKING
823	1	24	-2.767465e-01	-0.4642874600	-2.767465e-01	-0.4642874600	-0.3445290600	-0.4285983100	-0.4102950000	-0.617357220	-0.460889110	-0.581551990	-0.3709294000	-0.60809937	-0.4347512100	-0.4239491300	-0.5779207600	-0.7195042500	-0.5852023900	-0.605505810	WALKING
824	1	17	-1.746686e-01	-0.3936358900	-1.746686e-01	-0.3936358900	-0.3354963900	-0.2736842100	-0.3100030600	-0.492221850	-0.574084990	-0.554424310	-0.3872077900	-0.49109930	-0.3809759200	-0.1599276000	-0.5177087900	-0.5618422300	-0.5994613900	-0.531045560	WALKING
825	1	17	-1.646349e-01	-0.3654324100	-1.646349e-01	-0.3654324100	-0.3146690300	-0.2335785000	-0.3089227300	-0.492043950	-0.594272200	-0.589812820	-0.3692541400	-0.46149743	-0.3446579200	-0.1154111100	-0.5432101900	-0.5439621200	-0.6070304300	-0.594797050	WALKING
826	1	17	-1.658776e-01	-0.3740167700	-1.658776e-01	-0.3740167700	-0.3246058400	-0.2698352400	-0.3170147400	-0.500799880	-0.598654370	-0.634144560	-0.4273919100	-0.44275801	-0.4051446800	-0.1304391200	-0.5217597800	-0.5720904200	-0.6556227900	-0.632487320	WALKING
827	1	17	-1.927835e-01	-0.4300373000	-1.927835e-01	-0.4300373000	-0.3521709000	-0.3077810200	-0.3397171100	-0.503577860	-0.596032820	-0.642012710	-0.4238037300	-0.52167994	-0.3848325100	-0.2243710000	-0.5209461900	-0.5772232800	-0.6646878400	-0.636900610	WALKING
828	1	17	-2.028112e-01	-0.4312912100	-2.028112e-01	-0.4312912100	-0.3730741300	-0.3199840600	-0.3559291000	-0.496649220	-0.617007950	-0.665268680	-0.4411827700	-0.51366537	-0.3980255500	-0.2356007000	-0.5557676400	-0.5426477500	-0.6991583500	-0.647463880	WALKING
829	1	17	-1.954440e-01	-0.4642716800	-1.954440e-01	-0.4642716800	-0.3789489700	-0.3214901100	-0.3252937600	-0.450487830	-0.634583350	-0.681105890	-0.4546886000	-0.55249392	-0.3394982400	-0.3013934200	-0.5280300100	-0.4925997500	-0.7018767000	-0.676975710	WALKING
830	1	28	-1.669792e-01	-0.3274881900	-1.669792e-01	-0.3274881900	-0.2778074100	-0.3000093100	-0.3426437800	-0.408355500	-0.529421720	-0.537295510	-0.2803206400	-0.45982628	-0.3056241600	-0.2972514600	-0.4717688300	-0.4663070900	-0.5649982300	-0.533929490	WALKING
831	1	28	-1.786297e-01	-0.3906140100	-1.786297e-01	-0.3906140100	-0.3168966300	-0.3860106700	-0.3505397500	-0.473238340	-0.527388420	-0.563929440	-0.3372104500	-0.51733927	-0.3656482200	-0.4166569900	-0.5100373300	-0.5381823200	-0.5777779900	-0.576552200	WALKING
832	1	28	-1.851687e-01	-0.4407467000	-1.851687e-01	-0.4407467000	-0.2914690300	-0.4101523800	-0.3261424500	-0.471411640	-0.532021850	-0.609156280	-0.3825280600	-0.56307767	-0.4228448200	-0.3977826600	-0.5388749700	-0.5163274900	-0.6159937900	-0.627609640	WALKING
833	1	20	2.519779e-01	0.0357904670	2.519779e-01	0.0357904670	0.1721910600	0.2153836000	0.2856777500	0.107742110	0.055913934	-0.030436979	0.2007476200	-0.23188386	0.2788093200	0.1198006000	0.0990059680	-0.0799756850	-0.0849421700	-0.028676313	WALKING
834	1	17	-2.285603e-01	-0.3801526500	-2.285603e-01	-0.3801526500	-0.3294217100	-0.2326947600	-0.4068316600	-0.561526320	-0.600958230	-0.616881150	-0.3975338600	-0.46643360	-0.3672091100	-0.0937459390	-0.5916071400	-0.6157468300	-0.6711233600	-0.580493030	WALKING
835	1	17	-1.556804e-01	-0.3982578000	-1.556804e-01	-0.3982578000	-0.3335580000	-0.2355343400	-0.2939592300	-0.395142190	-0.592718220	-0.662324800	-0.3648755500	-0.51098502	-0.3162455600	-0.1477504600	-0.4467812100	-0.4632966700	-0.6763817600	-0.667773810	WALKING
836	1	20	9.310848e-02	-0.0617748670	9.310848e-02	-0.0617748670	0.0733352870	0.1502228400	0.2329527700	0.025644428	-0.058467503	-0.079038905	0.1092124200	-0.32047279	0.1665790600	0.1203162600	0.0756003500	-0.1959219300	-0.1001154700	-0.116613980	WALKING
837	1	20	5.166122e-05	-0.1428082500	5.166122e-05	-0.1428082500	-0.0731474930	0.0559525430	0.1615054500	-0.072393388	-0.192025840	-0.272145040	0.0754736680	-0.43063688	0.0797642400	0.0171878060	-0.1542362000	-0.1752675900	-0.2475346000	-0.357935650	WALKING
838	1	15	-1.686334e-01	-0.2247914800	-1.686334e-01	-0.2247914800	-0.2755581700	-0.2929950600	-0.1832356400	-0.404906570	-0.472791560	-0.580646000	-0.2064376200	-0.35554912	-0.2780594600	-0.3134967300	-0.4184913100	-0.4986965100	-0.5783201800	-0.612387470	WALKING
839	1	22	1.734056e-01	-0.1577813800	1.734056e-01	-0.1577813800	-0.0084777232	0.0075922720	-0.0662932930	-0.335144500	-0.456071840	-0.529069120	-0.0898385460	-0.32892928	-0.0199066920	0.0349047730	-0.3270960000	-0.4583156800	-0.5362311400	-0.552613040	WALKING
840	1	22	2.240446e-01	-0.0995262890	2.240446e-01	-0.0995262890	0.0853208830	0.1108785000	-0.0883771980	-0.358780330	-0.417939880	-0.470982450	-0.0142469510	-0.29138499	0.0907504490	0.1306877900	-0.3605139500	-0.4697094400	-0.5133978600	-0.455375490	WALKING
841	1	22	1.181202e-01	-0.1124034100	1.181202e-01	-0.1124034100	-0.0275863000	0.0168471220	-0.1957606300	-0.359450480	-0.433472410	-0.458879110	-0.0359570920	-0.29630878	0.0135095190	0.0179463010	-0.3595567600	-0.4710086500	-0.5023057400	-0.440951920	WALKING
842	1	20	8.707591e-02	-0.1751464400	8.707591e-02	-0.1751464400	0.0166983500	0.0349998940	0.0628923160	0.007943360	-0.104611260	-0.099275635	-0.0198316440	-0.40613629	0.0680008060	-0.0153189160	0.0511570740	-0.2050467200	-0.1777104600	-0.065853590	WALKING
843	1	24	-2.562065e-01	-0.4948529400	-2.562065e-01	-0.4948529400	-0.3360474600	-0.3482108100	-0.3785027200	-0.527787630	-0.420564140	-0.397536300	-0.4337596100	-0.61103272	-0.3441470700	-0.3574140500	-0.4688874600	-0.6642827100	-0.3990875000	-0.437654290	WALKING
844	1	24	-2.703001e-01	-0.4915321400	-2.703001e-01	-0.4915321400	-0.3496196500	-0.3508665500	-0.3783977200	-0.500277680	-0.396663940	-0.351830000	-0.4357419500	-0.60459995	-0.3504644500	-0.3551497000	-0.4212676100	-0.6627895500	-0.3773291000	-0.364407890	WALKING
845	1	22	8.574971e-02	-0.1609414000	8.574971e-02	-0.1609414000	-0.0586539790	-0.0705545890	-0.2031961800	-0.449755560	-0.461706830	-0.527458550	-0.0471945690	-0.36294636	-0.0831990950	-0.0612337330	-0.4651032500	-0.5343804000	-0.5564057900	-0.523952260	WALKING
